2017/01/23 15:19:59 [error] 6#6: *1304 access forbidden by rule, client: 194.78.93.226, server: , request: "POST /overview HTTP/1.1", host: "137.74.207.35:9000", referrer: "http://137.74.207.35:9000/"
2017/01/23 15:20:03 [error] 6#6: *1304 access forbidden by rule, client: 194.78.93.226, server: , request: "POST /cluster_changes HTTP/1.1", host: "137.74.207.35:9000", referrer: "http://137.74.207.35:9000/"
2017/01/23 15:20:04 [error] 6#6: *1303 access forbidden by rule, client: 194.78.93.226, server: , request: "POST /navbar HTTP/1.1", host: "137.74.207.35:9000", referrer: "http://137.74.207.35:9000/"
2017/01/23 15:20:04 [error] 6#6: *1302 access forbidden by rule, client: 194.78.93.226, server: , request: "POST /overview HTTP/1.1", host: "137.74.207.35:9000", referrer: "http://137.74.207.35:9000/"
2017/01/23 15:20:11 [error] 6#6: *1304 access forbidden by rule, client: 194.78.93.226, server: , request: "POST /cluster_changes HTTP/1.1", host: "137.74.207.35:9000", referrer: "http://137.74.207.35:9000/"
2017/01/23 15:20:11 [error] 6#6: *1304 access forbidden by rule, client: 194.78.93.226, server: , request: "POST /navbar HTTP/1.1", host: "137.74.207.35:9000", referrer: "http://137.74.207.35:9000/"
2017/01/23 15:20:11 [error] 6#6: *1304 access forbidden by rule, client: 194.78.93.226, server: , request: "POST /overview HTTP/1.1", host: "137.74.207.35:9000", referrer: "http://137.74.207.35:9000/"
2017/01/23 15:20:12 [error] 6#6: *1302 access forbidden by rule, client: 194.78.93.226, server: , request: "POST /cluster_changes HTTP/1.1", host: "137.74.207.35:9000", referrer: "http://137.74.207.35:9000/"
2017/01/23 15:20:12 [error] 6#6: *1303 access forbidden by rule, client: 194.78.93.226, server: , request: "POST /navbar HTTP/1.1", host: "137.74.207.35:9000", referrer: "http://137.74.207.35:9000/"
2017/01/23 15:20:12 [error] 6#6: *1371 access forbidden by rule, client: 194.78.93.226, server: , request: "POST /overview HTTP/1.1", host: "137.74.207.35:9000", referrer: "http://137.74.207.35:9000/"
2017/01/23 15:20:17 [error] 6#6: *1371 access forbidden by rule, client: 194.78.93.226, server: , request: "POST /cluster_changes HTTP/1.1", host: "137.74.207.35:9000", referrer: "http://137.74.207.35:9000/"
2017/01/23 15:20:17 [error] 6#6: *1303 access forbidden by rule, client: 194.78.93.226, server: , request: "POST /navbar HTTP/1.1", host: "137.74.207.35:9000", referrer: "http://137.74.207.35:9000/"
2017/01/23 15:20:17 [error] 6#6: *1302 access forbidden by rule, client: 194.78.93.226, server: , request: "POST /overview HTTP/1.1", host: "137.74.207.35:9000", referrer: "http://137.74.207.35:9000/"
2017/01/23 15:20:21 [error] 6#6: *1302 access forbidden by rule, client: 194.78.93.226, server: , request: "POST /cluster_changes HTTP/1.1", host: "137.74.207.35:9000", referrer: "http://137.74.207.35:9000/"
2017/01/23 15:20:21 [error] 6#6: *1303 access forbidden by rule, client: 194.78.93.226, server: , request: "POST /navbar HTTP/1.1", host: "137.74.207.35:9000", referrer: "http://137.74.207.35:9000/"
2017/01/23 15:20:21 [error] 6#6: *1371 access forbidden by rule, client: 194.78.93.226, server: , request: "POST /overview HTTP/1.1", host: "137.74.207.35:9000", referrer: "http://137.74.207.35:9000/"
2017/01/23 15:20:26 [error] 6#6: *1371 access forbidden by rule, client: 194.78.93.226, server: , request: "POST /cluster_changes HTTP/1.1", host: "137.74.207.35:9000", referrer: "http://137.74.207.35:9000/"
2017/01/23 15:20:26 [error] 6#6: *1303 access forbidden by rule, client: 194.78.93.226, server: , request: "POST /navbar HTTP/1.1", host: "137.74.207.35:9000", referrer: "http://137.74.207.35:9000/"
2017/01/23 15:20:26 [error] 6#6: *1302 access forbidden by rule, client: 194.78.93.226, server: , request: "POST /overview HTTP/1.1", host: "137.74.207.35:9000", referrer: "http://137.74.207.35:9000/"
2017/01/23 15:20:29 [error] 6#6: *1302 access forbidden by rule, client: 194.78.93.226, server: , request: "POST /cluster_changes HTTP/1.1", host: "137.74.207.35:9000", referrer: "http://137.74.207.35:9000/"
2017/01/23 15:20:29 [error] 6#6: *1303 access forbidden by rule, client: 194.78.93.226, server: , request: "POST /navbar HTTP/1.1", host: "137.74.207.35:9000", referrer: "http://137.74.207.35:9000/"
2017/01/23 15:20:29 [error] 6#6: *1371 access forbidden by rule, client: 194.78.93.226, server: , request: "POST /overview HTTP/1.1", host: "137.74.207.35:9000", referrer: "http://137.74.207.35:9000/"
2017/01/23 15:20:33 [error] 6#6: *1371 access forbidden by rule, client: 194.78.93.226, server: , request: "POST /cluster_changes HTTP/1.1", host: "137.74.207.35:9000", referrer: "http://137.74.207.35:9000/"
2017/01/23 15:20:33 [error] 6#6: *1303 access forbidden by rule, client: 194.78.93.226, server: , request: "POST /navbar HTTP/1.1", host: "137.74.207.35:9000", referrer: "http://137.74.207.35:9000/"
2017/01/23 15:20:33 [error] 6#6: *1302 access forbidden by rule, client: 194.78.93.226, server: , request: "POST /overview HTTP/1.1", host: "137.74.207.35:9000", referrer: "http://137.74.207.35:9000/"
2017/01/23 15:20:37 [error] 6#6: *1302 access forbidden by rule, client: 194.78.93.226, server: , request: "POST /cluster_changes HTTP/1.1", host: "137.74.207.35:9000", referrer: "http://137.74.207.35:9000/"
2017/01/23 15:20:37 [error] 6#6: *1303 access forbidden by rule, client: 194.78.93.226, server: , request: "POST /navbar HTTP/1.1", host: "137.74.207.35:9000", referrer: "http://137.74.207.35:9000/"
2017/01/23 15:20:37 [error] 6#6: *1371 access forbidden by rule, client: 194.78.93.226, server: , request: "POST /overview HTTP/1.1", host: "137.74.207.35:9000", referrer: "http://137.74.207.35:9000/"
2017/01/23 15:20:41 [error] 6#6: *1371 access forbidden by rule, client: 194.78.93.226, server: , request: "POST /cluster_changes HTTP/1.1", host: "137.74.207.35:9000", referrer: "http://137.74.207.35:9000/"
2017/01/23 15:20:41 [error] 6#6: *1303 access forbidden by rule, client: 194.78.93.226, server: , request: "POST /navbar HTTP/1.1", host: "137.74.207.35:9000", referrer: "http://137.74.207.35:9000/"
2017/01/23 15:20:41 [error] 6#6: *1302 access forbidden by rule, client: 194.78.93.226, server: , request: "POST /overview HTTP/1.1", host: "137.74.207.35:9000", referrer: "http://137.74.207.35:9000/"
2017/01/23 15:20:45 [error] 6#6: *1302 access forbidden by rule, client: 194.78.93.226, server: , request: "POST /cluster_changes HTTP/1.1", host: "137.74.207.35:9000", referrer: "http://137.74.207.35:9000/"
2017/01/23 15:20:45 [error] 6#6: *1303 access forbidden by rule, client: 194.78.93.226, server: , request: "POST /navbar HTTP/1.1", host: "137.74.207.35:9000", referrer: "http://137.74.207.35:9000/"
2017/01/23 15:20:45 [error] 6#6: *1371 access forbidden by rule, client: 194.78.93.226, server: , request: "POST /overview HTTP/1.1", host: "137.74.207.35:9000", referrer: "http://137.74.207.35:9000/"
2017/01/23 15:20:49 [error] 6#6: *1371 access forbidden by rule, client: 194.78.93.226, server: , request: "POST /cluster_changes HTTP/1.1", host: "137.74.207.35:9000", referrer: "http://137.74.207.35:9000/"
2017/01/23 15:20:49 [error] 6#6: *1303 access forbidden by rule, client: 194.78.93.226, server: , request: "POST /navbar HTTP/1.1", host: "137.74.207.35:9000", referrer: "http://137.74.207.35:9000/"
2017/01/23 15:20:49 [error] 6#6: *1302 access forbidden by rule, client: 194.78.93.226, server: , request: "POST /overview HTTP/1.1", host: "137.74.207.35:9000", referrer: "http://137.74.207.35:9000/"
2017/01/23 15:20:54 [error] 6#6: *1302 access forbidden by rule, client: 194.78.93.226, server: , request: "POST /cluster_changes HTTP/1.1", host: "137.74.207.35:9000", referrer: "http://137.74.207.35:9000/"
2017/01/23 15:20:54 [error] 6#6: *1303 access forbidden by rule, client: 194.78.93.226, server: , request: "POST /navbar HTTP/1.1", host: "137.74.207.35:9000", referrer: "http://137.74.207.35:9000/"
2017/01/23 15:20:54 [error] 6#6: *1371 access forbidden by rule, client: 194.78.93.226, server: , request: "POST /overview HTTP/1.1", host: "137.74.207.35:9000", referrer: "http://137.74.207.35:9000/"
2017/01/23 15:20:57 [error] 6#6: *1371 access forbidden by rule, client: 194.78.93.226, server: , request: "POST /cluster_changes HTTP/1.1", host: "137.74.207.35:9000", referrer: "http://137.74.207.35:9000/"
2017/01/23 15:20:57 [error] 6#6: *1303 access forbidden by rule, client: 194.78.93.226, server: , request: "POST /navbar HTTP/1.1", host: "137.74.207.35:9000", referrer: "http://137.74.207.35:9000/"
2017/01/23 15:20:57 [error] 6#6: *1302 access forbidden by rule, client: 194.78.93.226, server: , request: "POST /overview HTTP/1.1", host: "137.74.207.35:9000", referrer: "http://137.74.207.35:9000/"
2017/01/23 15:21:01 [error] 6#6: *1302 access forbidden by rule, client: 194.78.93.226, server: , request: "POST /cluster_changes HTTP/1.1", host: "137.74.207.35:9000", referrer: "http://137.74.207.35:9000/"
2017/01/23 15:21:01 [error] 6#6: *1303 access forbidden by rule, client: 194.78.93.226, server: , request: "POST /navbar HTTP/1.1", host: "137.74.207.35:9000", referrer: "http://137.74.207.35:9000/"
2017/01/23 15:21:01 [error] 6#6: *1371 access forbidden by rule, client: 194.78.93.226, server: , request: "POST /overview HTTP/1.1", host: "137.74.207.35:9000", referrer: "http://137.74.207.35:9000/"
2017/01/23 15:21:05 [error] 6#6: *1371 access forbidden by rule, client: 194.78.93.226, server: , request: "POST /cluster_changes HTTP/1.1", host: "137.74.207.35:9000", referrer: "http://137.74.207.35:9000/"
2017/01/23 15:21:05 [error] 6#6: *1303 access forbidden by rule, client: 194.78.93.226, server: , request: "POST /navbar HTTP/1.1", host: "137.74.207.35:9000", referrer: "http://137.74.207.35:9000/"
2017/01/23 15:21:05 [error] 6#6: *1302 access forbidden by rule, client: 194.78.93.226, server: , request: "POST /overview HTTP/1.1", host: "137.74.207.35:9000", referrer: "http://137.74.207.35:9000/"
2017/01/23 15:21:09 [error] 6#6: *1302 access forbidden by rule, client: 194.78.93.226, server: , request: "POST /cluster_changes HTTP/1.1", host: "137.74.207.35:9000", referrer: "http://137.74.207.35:9000/"
2017/01/23 15:21:09 [error] 6#6: *1303 access forbidden by rule, client: 194.78.93.226, server: , request: "POST /navbar HTTP/1.1", host: "137.74.207.35:9000", referrer: "http://137.74.207.35:9000/"
2017/01/23 15:21:10 [error] 6#6: *1371 access forbidden by rule, client: 194.78.93.226, server: , request: "POST /overview HTTP/1.1", host: "137.74.207.35:9000", referrer: "http://137.74.207.35:9000/"
2017/01/23 15:21:13 [error] 6#6: *1371 access forbidden by rule, client: 194.78.93.226, server: , request: "POST /cluster_changes HTTP/1.1", host: "137.74.207.35:9000", referrer: "http://137.74.207.35:9000/"
2017/01/23 15:21:13 [error] 6#6: *1303 access forbidden by rule, client: 194.78.93.226, server: , request: "POST /navbar HTTP/1.1", host: "137.74.207.35:9000", referrer: "http://137.74.207.35:9000/"
2017/01/23 15:21:13 [error] 6#6: *1302 access forbidden by rule, client: 194.78.93.226, server: , request: "POST /overview HTTP/1.1", host: "137.74.207.35:9000", referrer: "http://137.74.207.35:9000/"
2017/01/23 15:21:17 [error] 6#6: *1302 access forbidden by rule, client: 194.78.93.226, server: , request: "POST /cluster_changes HTTP/1.1", host: "137.74.207.35:9000", referrer: "http://137.74.207.35:9000/"
2017/01/23 15:21:17 [error] 6#6: *1303 access forbidden by rule, client: 194.78.93.226, server: , request: "POST /navbar HTTP/1.1", host: "137.74.207.35:9000", referrer: "http://137.74.207.35:9000/"
2017/01/23 15:21:17 [error] 6#6: *1371 access forbidden by rule, client: 194.78.93.226, server: , request: "POST /overview HTTP/1.1", host: "137.74.207.35:9000", referrer: "http://137.74.207.35:9000/"
2017/01/23 15:21:21 [error] 6#6: *1371 access forbidden by rule, client: 194.78.93.226, server: , request: "POST /cluster_changes HTTP/1.1", host: "137.74.207.35:9000", referrer: "http://137.74.207.35:9000/"
2017/01/23 15:21:21 [error] 6#6: *1303 access forbidden by rule, client: 194.78.93.226, server: , request: "POST /navbar HTTP/1.1", host: "137.74.207.35:9000", referrer: "http://137.74.207.35:9000/"
2017/01/23 15:21:21 [error] 6#6: *1302 access forbidden by rule, client: 194.78.93.226, server: , request: "POST /overview HTTP/1.1", host: "137.74.207.35:9000", referrer: "http://137.74.207.35:9000/"
2017/01/23 15:21:25 [error] 6#6: *1302 access forbidden by rule, client: 194.78.93.226, server: , request: "POST /cluster_changes HTTP/1.1", host: "137.74.207.35:9000", referrer: "http://137.74.207.35:9000/"
2017/01/23 15:21:25 [error] 6#6: *1303 access forbidden by rule, client: 194.78.93.226, server: , request: "POST /navbar HTTP/1.1", host: "137.74.207.35:9000", referrer: "http://137.74.207.35:9000/"
2017/01/23 15:21:25 [error] 6#6: *1371 access forbidden by rule, client: 194.78.93.226, server: , request: "POST /overview HTTP/1.1", host: "137.74.207.35:9000", referrer: "http://137.74.207.35:9000/"
2017/01/23 15:21:29 [error] 6#6: *1371 access forbidden by rule, client: 194.78.93.226, server: , request: "POST /cluster_changes HTTP/1.1", host: "137.74.207.35:9000", referrer: "http://137.74.207.35:9000/"
2017/01/23 15:21:29 [error] 6#6: *1303 access forbidden by rule, client: 194.78.93.226, server: , request: "POST /navbar HTTP/1.1", host: "137.74.207.35:9000", referrer: "http://137.74.207.35:9000/"
2017/01/23 15:21:29 [error] 6#6: *1302 access forbidden by rule, client: 194.78.93.226, server: , request: "POST /overview HTTP/1.1", host: "137.74.207.35:9000", referrer: "http://137.74.207.35:9000/"
2017/01/23 15:21:38 [error] 6#6: *1303 access forbidden by rule, client: 194.78.93.226, server: , request: "POST /navbar HTTP/1.1", host: "137.74.207.35:9000", referrer: "http://137.74.207.35:9000/"
2017/01/23 15:21:43 [error] 6#6: *1371 access forbidden by rule, client: 194.78.93.226, server: , request: "POST /overview HTTP/1.1", host: "137.74.207.35:9000", referrer: "http://137.74.207.35:9000/"
2017/01/23 15:22:14 [error] 6#6: *1371 access forbidden by rule, client: 194.78.93.226, server: , request: "POST /cluster_changes HTTP/1.1", host: "137.74.207.35:9000", referrer: "http://137.74.207.35:9000/"
2017/01/23 15:22:14 [error] 6#6: *1371 access forbidden by rule, client: 194.78.93.226, server: , request: "POST /navbar HTTP/1.1", host: "137.74.207.35:9000", referrer: "http://137.74.207.35:9000/"
